# r R_2s R_3s R_4s R_2p R_3p R_3d
      0.24611210      2.4419092622E-16     1.9860996046E-08     5.2050708595E-05     3.9663660251E-20     4.5329347494E-11     3.3477460150E-13
      0.25211239      2.5050763003E-16     2.0373674065E-08     5.3393248019E-05     4.1637033606E-20     4.7582662872E-11     3.5990520789E-13
      0.25811269      2.5681999695E-16     2.0885917439E-08     5.4734568184E-05     4.3656911441E-20     4.9888887430E-11     3.8625147028E-13
      0.26411298      2.6312669492E-16     2.1397615797E-08     5.6074377857E-05     4.5723069198E-20     5.2247750896E-11     4.1384021611E-13
      0.27011328      2.6942641234E-16     2.1908660447E-08     5.7412390217E-05     4.7835273562E-20     5.4658972704E-11     4.4269807074E-13
      0.27611357      2.7571785830E-16     2.2418944394E-08     5.8748322910E-05     4.9993282773E-20     5.7122262343E-11     4.7285145347E-13
      0.28211387      2.8199976277E-16     2.2928362361E-08     6.0081898092E-05     5.2196846924E-20     5.9637319708E-11     5.0432657390E-13
      0.28811416      2.8827087684E-16     2.3436810798E-08     6.1412842470E-05     5.4445708260E-20     6.2203835450E-11     5.3714942841E-13
      0.29411446      2.9452997280E-16     2.3944187901E-08     6.2740887343E-05     5.6739601480E-20     6.4821491310E-11     5.7134579696E-13
      0.30011475      3.0077584435E-16     2.4450393623E-08     6.4065768624E-05     5.9078254022E-20     6.7489960464E-11     6.0694124010E-13
      0.30611505      3.0700730666E-16     2.4955329681E-08     6.5387226876E-05     6.1461386355E-20     7.0208907849E-11     6.4396109614E-13
      0.31211534      3.1322319648E-16     2.5458899566E-08     6.6705007321E-05     6.3888712265E-20     7.2977990499E-11     6.8243047865E-13
      0.31811564      3.1942237222E-16     2.5961008546E-08     6.8018859868E-05     6.6359939129E-20     7.5796857861E-11     7.2237427406E-13
      0.32411593      3.2560371396E-16     2.6461563676E-08     6.9328539115E-05     6.8874768196E-20     7.8665152116E-11     7.6381713948E-13
      0.33011623      3.3176612354E-16     2.6960473794E-08     7.0633804362E-05     7.1432894854E-20     8.1582508495E-11     8.0678350082E-13
      0.33611652      3.3790852450E-16     2.7457649527E-08     7.1934419612E-05     7.4034008898E-20     8.4548555582E-11     8.5129755093E-13
      0.34211682      3.4402986212E-16     2.7953003289E-08     7.3230153575E-05     7.6677794791E-20     8.7562915617E-11     8.9738324807E-13
      0.34811711      3.5012910339E-16     2.8446449278E-08     7.4520779656E-05     7.9363931918E-20     9.0625204795E-11     9.4506431446E-13
      0.35411741      3.5620523693E-16     2.8937903476E-08     7.5806075955E-05     8.2092094839E-20     9.3735033555E-11     9.9436423507E-13
      0.36011770      3.6225727299E-16     2.9427283643E-08     7.7085825252E-05     8.4861953539E-20     9.6892006865E-11     1.0453062565E-12
      0.36611800      3.6828424335E-16     2.9914509310E-08     7.8359814993E-05     8.7673173659E-20     1.0009572450E-10     1.0979133862E-12
      0.37211829      3.7428520122E-16     3.0399501774E-08     7.9627837274E-05     9.0525416744E-20     1.0334578132E-10     1.1522083914E-12
      0.37811859      3.8025922118E-16     3.0882184093E-08     8.0889688823E-05     9.3418340465E-20     1.0664176754E-10     1.2082137989E-12
      0.38411888      3.8620539901E-16     3.1362481071E-08     8.2145170970E-05     9.6351598848E-20     1.0998326896E-10     1.2659518942E-12
      0.39011918      3.9212285166E-16     3.1840319253E-08     8.3394089630E-05     9.9324842494E-20     1.1336986728E-10     1.3254447214E-12
      0.39611947      3.9801071699E-16     3.2315626912E-08     8.4636255270E-05     1.0233771880E-19     1.1680114030E-10     1.3867140830E-12
      0.40211977      4.0386815376E-16     3.2788334039E-08     8.5871482881E-05     1.0538987214E-19     1.2027666217E-10     1.4497815396E-12
      0.40812006      4.0969434137E-16     3.3258372329E-08     8.7099591943E-05     1.0848094413E-19     1.2379600365E-10     1.5146684100E-12
      0.41412036      4.1548847974E-16     3.3725675171E-08     8.8320406394E-05     1.1161057376E-19     1.2735873233E-10     1.5813957717E-12
