1,0,0,3.34302e-07
2,0.295616,0,3.34302e-07
3,0.295616,-0.0297515,3.34302e-07
4,0,-0.0297515,3.34302e-07
5,0,0,-0.00297482
6,0.295616,0,-0.00297482
7,0.295616,-0.0297515,-0.00297482
8,0,-0.0297515,-0.00297482
9,0.00985387,0,3.34302e-07
10,0.0197077,0,3.34302e-07
11,0.0295616,0,3.34302e-07
12,0.0394155,0,3.34302e-07
13,0.0492694,0,3.34302e-07
14,0.0591232,0,3.34302e-07
15,0.0689771,0,3.34302e-07
16,0.078831,0,3.34302e-07
17,0.0886849,0,3.34302e-07
18,0.0985387,0,3.34302e-07
19,0.108393,0,3.34302e-07
20,0.118246,0,3.34302e-07
21,0.1281,0,3.34302e-07
22,0.137954,0,3.34302e-07
23,0.147808,0,3.34302e-07
24,0.157662,0,3.34302e-07
25,0.167516,0,3.34302e-07
26,0.17737,0,3.34302e-07
27,0.187224,0,3.34302e-07
28,0.197077,0,3.34302e-07
29,0.206931,0,3.34302e-07
30,0.216785,0,3.34302e-07
31,0.226639,0,3.34302e-07
32,0.236493,0,3.34302e-07
33,0.246347,0,3.34302e-07
34,0.256201,0,3.34302e-07
35,0.266055,0,3.34302e-07
36,0.275908,0,3.34302e-07
37,0.285762,0,3.34302e-07
38,0.285762,0,-0.00297482
39,0.275908,0,-0.00297482
40,0.266055,0,-0.00297482
41,0.256201,0,-0.00297482
42,0.246347,0,-0.00297482
43,0.236493,0,-0.00297482
44,0.226639,0,-0.00297482
45,0.216785,0,-0.00297482
46,0.206931,0,-0.00297482
47,0.197077,0,-0.00297482
48,0.187224,0,-0.00297482
49,0.17737,0,-0.00297482
50,0.167516,0,-0.00297482
51,0.157662,0,-0.00297482
52,0.147808,0,-0.00297482
53,0.137954,0,-0.00297482
54,0.1281,0,-0.00297482
55,0.118246,0,-0.00297482
56,0.108393,0,-0.00297482
57,0.0985387,0,-0.00297482
58,0.0886849,0,-0.00297482
59,0.078831,0,-0.00297482
60,0.0689771,0,-0.00297482
61,0.0591232,0,-0.00297482
62,0.0492694,0,-0.00297482
63,0.0394155,0,-0.00297482
64,0.0295616,0,-0.00297482
65,0.0197077,0,-0.00297482
66,0.00985387,0,-0.00297482
67,0.295616,-0.00297515,3.34302e-07
68,0.295616,-0.00595031,3.34302e-07
69,0.295616,-0.00892546,3.34302e-07
70,0.295616,-0.0119006,3.34302e-07
71,0.295616,-0.0148758,3.34302e-07
72,0.295616,-0.0178509,3.34302e-07
73,0.295616,-0.0208261,3.34302e-07
74,0.295616,-0.0238012,3.34302e-07
75,0.295616,-0.0267764,3.34302e-07
76,0.295616,-0.0267764,-0.00297482
77,0.295616,-0.0238012,-0.00297482
78,0.295616,-0.0208261,-0.00297482
79,0.295616,-0.0178509,-0.00297482
80,0.295616,-0.0148758,-0.00297482
81,0.295616,-0.0119006,-0.00297482
82,0.295616,-0.00892546,-0.00297482
83,0.295616,-0.00595031,-0.00297482
84,0.295616,-0.00297515,-0.00297482
85,0.285762,-0.0297515,3.34302e-07
86,0.275908,-0.0297515,3.34302e-07
87,0.266055,-0.0297515,3.34302e-07
88,0.256201,-0.0297515,3.34302e-07
89,0.246347,-0.0297515,3.34302e-07
90,0.236493,-0.0297515,3.34302e-07
91,0.226639,-0.0297515,3.34302e-07
92,0.216785,-0.0297515,3.34302e-07
93,0.206931,-0.0297515,3.34302e-07
94,0.197077,-0.0297515,3.34302e-07
95,0.187224,-0.0297515,3.34302e-07
96,0.17737,-0.0297515,3.34302e-07
97,0.167516,-0.0297515,3.34302e-07
98,0.157662,-0.0297515,3.34302e-07
99,0.147808,-0.0297515,3.34302e-07
100,0.137954,-0.0297515,3.34302e-07
101,0.1281,-0.0297515,3.34302e-07
102,0.118246,-0.0297515,3.34302e-07
103,0.108393,-0.0297515,3.34302e-07
104,0.0985387,-0.0297515,3.34302e-07
105,0.0886849,-0.0297515,3.34302e-07
106,0.078831,-0.0297515,3.34302e-07
107,0.0689771,-0.0297515,3.34302e-07
108,0.0591232,-0.0297515,3.34302e-07
109,0.0492694,-0.0297515,3.34302e-07
110,0.0394155,-0.0297515,3.34302e-07
111,0.0295616,-0.0297515,3.34302e-07
112,0.0197077,-0.0297515,3.34302e-07
113,0.00985387,-0.0297515,3.34302e-07
114,0.00985387,-0.0297515,-0.00297482
115,0.0197077,-0.0297515,-0.00297482
116,0.0295616,-0.0297515,-0.00297482
117,0.0394155,-0.0297515,-0.00297482
118,0.0492694,-0.0297515,-0.00297482
119,0.0591232,-0.0297515,-0.00297482
120,0.0689771,-0.0297515,-0.00297482
121,0.078831,-0.0297515,-0.00297482
122,0.0886849,-0.0297515,-0.00297482
123,0.0985387,-0.0297515,-0.00297482
124,0.108393,-0.0297515,-0.00297482
125,0.118246,-0.0297515,-0.00297482
126,0.1281,-0.0297515,-0.00297482
127,0.137954,-0.0297515,-0.00297482
128,0.147808,-0.0297515,-0.00297482
129,0.157662,-0.0297515,-0.00297482
130,0.167516,-0.0297515,-0.00297482
131,0.17737,-0.0297515,-0.00297482
132,0.187224,-0.0297515,-0.00297482
133,0.197077,-0.0297515,-0.00297482
134,0.206931,-0.0297515,-0.00297482
135,0.216785,-0.0297515,-0.00297482
136,0.226639,-0.0297515,-0.00297482
137,0.236493,-0.0297515,-0.00297482
138,0.246347,-0.0297515,-0.00297482
139,0.256201,-0.0297515,-0.00297482
140,0.266055,-0.0297515,-0.00297482
141,0.275908,-0.0297515,-0.00297482
142,0.285762,-0.0297515,-0.00297482
143,0,-0.0267764,3.34302e-07
144,0,-0.0238012,3.34302e-07
145,0,-0.0208261,3.34302e-07
146,0,-0.0178509,3.34302e-07
147,0,-0.0148758,3.34302e-07
148,0,-0.0119006,3.34302e-07
149,0,-0.00892546,3.34302e-07
150,0,-0.00595031,3.34302e-07
151,0,-0.00297515,3.34302e-07
152,0,-0.00297515,-0.00297482
153,0,-0.00595031,-0.00297482
154,0,-0.00892546,-0.00297482
155,0,-0.0119006,-0.00297482
156,0,-0.0148758,-0.00297482
157,0,-0.0178509,-0.00297482
158,0,-0.0208261,-0.00297482
159,0,-0.0238012,-0.00297482
160,0,-0.0267764,-0.00297482
161,0.00985387,-0.0267764,3.34302e-07
162,0.0197077,-0.0267764,3.34302e-07
163,0.0295616,-0.0267764,3.34302e-07
164,0.0394155,-0.0267764,3.34302e-07
165,0.0492694,-0.0267764,3.34302e-07
166,0.0591232,-0.0267764,3.34302e-07
167,0.0689771,-0.0267764,3.34302e-07
168,0.078831,-0.0267764,3.34302e-07
169,0.0886849,-0.0267764,3.34302e-07
170,0.0985387,-0.0267764,3.34302e-07
171,0.108393,-0.0267764,3.34302e-07
172,0.118246,-0.0267764,3.34302e-07
173,0.1281,-0.0267764,3.34302e-07
