0.00416667 0.00209385
0.04583333 0.02035322
0.08750000 0.03441740
0.12916667 0.04511390
0.17083333 0.05311434
0.21250000 0.05896058
0.25416667 0.06308819
0.29583333 0.06584653
0.33750000 0.06751563
0.37916667 0.06831992
0.42083333 0.06843940
0.46250000 0.06801869
0.50416667 0.06717407
0.54583333 0.06599930
0.58750000 0.06457006
0.62916667 0.06294757
0.67083333 0.06118145
0.71250000 0.05931195
0.75416667 0.05737178
0.79583333 0.05538749
0.83750000 0.05338067
0.87916667 0.05136884
0.92083333 0.04936617
0.96250000 0.04738409
1.00416667 0.04543180
1.04583333 0.04351659
1.08750000 0.04164421
1.12916667 0.03981914
1.17083333 0.03804477
1.21250000 0.03632358
1.25416667 0.03465734
1.29583333 0.03304717
1.33750000 0.03149365
1.37916667 0.02999697
1.42083333 0.02855694
1.46250000 0.02717305
1.50416667 0.02584457
1.54583333 0.02457057
1.58750000 0.02334994
1.62916667 0.02218144
1.67083333 0.02106375
1.71250000 0.01999543
1.75416667 0.01897503
1.79583333 0.01800102
1.83750000 0.01707186
1.87916667 0.01618599
1.92083333 0.01534186
1.96250000 0.01453789
2.00416667 0.01377256
2.04583333 0.01304433
2.08750000 0.01235171
2.12916667 0.01169323
2.17083333 0.01106745
2.21250000 0.01047297
2.25416667 0.00990841
2.29583333 0.00937247
2.33750000 0.00886385
2.37916667 0.00838131
2.42083333 0.00792364
2.46250000 0.00748970
2.50416667 0.00707836
2.54583333 0.00668854
2.58750000 0.00631922
2.62916667 0.00596940
2.67083333 0.00563813
2.71250000 0.00532449
2.75416667 0.00502762
2.79583333 0.00474667
2.83750000 0.00448084
2.87916667 0.00422937
2.92083333 0.00399153
2.96250000 0.00376661
3.00416667 0.00355396
3.04583333 0.00335295
3.08750000 0.00316295
3.12916667 0.00298341
3.17083333 0.00281376
3.21250000 0.00265350
3.25416667 0.00250212
3.29583333 0.00235914
3.33750000 0.00222413
3.37916667 0.00209665
3.42083333 0.00197631
3.46250000 0.00186271
3.50416667 0.00175548
3.54583333 0.00165430
3.58750000 0.00155882
3.62916667 0.00146873
3.67083333 0.00138374
3.71250000 0.00130357
3.75416667 0.00122796
3.79583333 0.00115665
3.83750000 0.00108940
3.87916667 0.00102598
3.92083333 0.00096620
3.96250000 0.00090984
4.00416667 0.00085670
4.04583333 0.00080662
4.08750000 0.00075942
4.12916667 0.00071494
4.17083333 0.00067302
4.21250000 0.00063353
4.25416667 0.00059631
4.29583333 0.00056125
4.33750000 0.00052822
4.37916667 0.00049711
4.42083333 0.00046781
4.46250000 0.00044021
4.50416667 0.00041421
4.54583333 0.00038973
4.58750000 0.00036668
4.62916667 0.00034498
4.67083333 0.00032455
4.71250000 0.00030531
4.75416667 0.00028719
4.79583333 0.00027014
4.83750000 0.00025410
4.87916667 0.00023899
4.92083333 0.00022477
4.96250000 0.00021139
5.00416667 0.00019880
5.04583333 0.00018695
5.08750000 0.00017579
5.12916667 0.00016530
5.17083333 0.00015543
5.21250000 0.00014614
5.25416667 0.00013740
5.29583333 0.00012918
5.33750000 0.00012145
5.37916667 0.00011417
5.42083333 0.00010733
5.46250000 0.00010089
5.50416667 0.00009484
5.54583333 0.00008914
5.58750000 0.00008379
5.62916667 0.00007875
5.67083333 0.00007402
5.71250000 0.00006957
5.75416667 0.00006538
5.79583333 0.00006144
5.83750000 0.00005774
5.87916667 0.00005426
5.92083333 0.00005099
5.96250000 0.00004791
6.00416667 0.00004502
6.04583333 0.00004230
6.08750000 0.00003974
6.12916667 0.00003734
6.17083333 0.00003508
6.21250000 0.00003296
6.25416667 0.00003097
6.29583333 0.00002909
6.33750000 0.00002733
6.37916667 0.00002567
6.42083333 0.00002412
6.46250000 0.00002266
6.50416667 0.00002128
6.54583333 0.00001999
6.58750000 0.00001878
6.62916667 0.00001764
6.67083333 0.00001656
6.71250000 0.00001556
6.75416667 0.00001461
6.79583333 0.00001372
6.83750000 0.00001289
6.87916667 0.00001210
6.92083333 0.00001137
6.96250000 0.00001067
7.00416667 0.00001002
7.04583333 0.00000941
7.08750000 0.00000884
7.12916667 0.00000830
7.17083333 0.00000779
7.21250000 0.00000732
