# r(a.u.)  Vcoulomb(Ha)  Veff(Ha)
  2.04639301500682E+01  -4.88664685945806E-02  -4.88664685945806E-02
  2.05185003638017E+01  -4.87365052157602E-02  -4.87365052157602E-02
  2.05730705775352E+01  -4.86072312944840E-02  -4.86072312944840E-02
  2.06276407912688E+01  -4.84786413588935E-02  -4.84786413588935E-02
  2.06822110050023E+01  -4.83507299948800E-02  -4.83507299948800E-02
  2.07367812187358E+01  -4.82234918453253E-02  -4.82234918453253E-02
  2.07913514324693E+01  -4.80969216093537E-02  -4.80969216093537E-02
  2.08459216462028E+01  -4.79710140415957E-02  -4.79710140415957E-02
  2.09004918599363E+01  -4.78457639514636E-02  -4.78457639514636E-02
  2.09550620736699E+01  -4.77211662024378E-02  -4.77211662024378E-02
  2.10096322874034E+01  -4.75972157113652E-02  -4.75972157113652E-02
  2.10642025011369E+01  -4.74739074477673E-02  -4.74739074477673E-02
  2.11187727148704E+01  -4.73512364331602E-02  -4.73512364331602E-02
  2.11733429286039E+01  -4.72291977403842E-02  -4.72291977403842E-02
  2.12279131423374E+01  -4.71077864929444E-02  -4.71077864929444E-02
  2.12824833560709E+01  -4.69869978643608E-02  -4.69869978643608E-02
  2.13370535698045E+01  -4.68668270775291E-02  -4.68668270775291E-02
  2.13916237835380E+01  -4.67472694040905E-02  -4.67472694040905E-02
  2.14461939972715E+01  -4.66283201638121E-02  -4.66283201638121E-02
  2.15007642110050E+01  -4.65099747239755E-02  -4.65099747239755E-02
  2.15553344247385E+01  -4.63922284987759E-02  -4.63922284987759E-02
  2.16099046384720E+01  -4.62750769487295E-02  -4.62750769487295E-02
  2.16644748522055E+01  -4.61585155800901E-02  -4.61585155800901E-02
  2.17190450659391E+01  -4.60425399442746E-02  -4.60425399442746E-02
  2.17736152796726E+01  -4.59271456372971E-02  -4.59271456372971E-02
  2.18281854934061E+01  -4.58123282992112E-02  -4.58123282992112E-02
  2.18827557071396E+01  -4.56980836135612E-02  -4.56980836135612E-02
  2.19373259208731E+01  -4.55844073068409E-02  -4.55844073068409E-02
  2.19918961346066E+01  -4.54712951479610E-02  -4.54712951479610E-02
  2.20464663483402E+01  -4.53587429477236E-02  -4.53587429477236E-02
  2.21010365620737E+01  -4.52467465583059E-02  -4.52467465583059E-02
  2.21556067758072E+01  -4.51353018727499E-02  -4.51353018727499E-02
  2.22101769895407E+01  -4.50244048244606E-02  -4.50244048244606E-02
  2.22647472032742E+01  -4.49140513867115E-02  -4.49140513867115E-02
  2.23193174170077E+01  -4.48042375721572E-02  -4.48042375721572E-02
  2.23738876307412E+01  -4.46949594323528E-02  -4.46949594323528E-02
  2.24284578444748E+01  -4.45862130572811E-02  -4.45862130572811E-02
  2.24830280582083E+01  -4.44779945748861E-02  -4.44779945748861E-02
  2.25375982719418E+01  -4.43703001506133E-02  -4.43703001506132E-02
  2.25921684856753E+01  -4.42631259869568E-02  -4.42631259869568E-02
  2.26467386994088E+01  -4.41564683230131E-02  -4.41564683230131E-02
  2.27013089131423E+01  -4.40503234340411E-02  -4.40503234340411E-02
  2.27558791268759E+01  -4.39446876310285E-02  -4.39446876310285E-02
  2.28104493406094E+01  -4.38395572602642E-02  -4.38395572602642E-02
  2.28650195543429E+01  -4.37349287029175E-02  -4.37349287029175E-02
  2.29195897680764E+01  -4.36307983746224E-02  -4.36307983746224E-02
  2.29741599818099E+01  -4.35271627250686E-02  -4.35271627250687E-02
  2.30287301955434E+01  -4.34240182375979E-02  -4.34240182375979E-02
  2.30833004092769E+01  -4.33213614288063E-02  -4.33213614288063E-02
  2.31378706230105E+01  -4.32191888481521E-02  -4.32191888481521E-02
  2.31924408367440E+01  -4.31174970775690E-02  -4.31174970775690E-02
  2.32470110504775E+01  -4.30162827310851E-02  -4.30162827310851E-02
  2.33015812642110E+01  -4.29155424544473E-02  -4.29155424544472E-02
  2.33561514779445E+01  -4.28152729247501E-02  -4.28152729247501E-02
  2.34107216916780E+01  -4.27154708500711E-02  -4.27154708500711E-02
  2.34652919054116E+01  -4.26161329691100E-02  -4.26161329691100E-02
  2.35198621191451E+01  -4.25172560508339E-02  -4.25172560508339E-02
  2.35744323328786E+01  -4.24188368941266E-02  -4.24188368941266E-02
  2.36290025466121E+01  -4.23208723274432E-02  -4.23208723274432E-02
  2.36835727603456E+01  -4.22233592084697E-02  -4.22233592084697E-02
  2.37381429740791E+01  -4.21262944237867E-02  -4.21262944237866E-02
  2.37927131878126E+01  -4.20296748885382E-02  -4.20296748885382E-02
  2.38472834015462E+01  -4.19334975461047E-02  -4.19334975461047E-02
  2.39018536152797E+01  -4.18377593677811E-02  -4.18377593677811E-02
  2.39564238290132E+01  -4.17424573524584E-02  -4.17424573524583E-02
  2.40109940427467E+01  -4.16475885263102E-02  -4.16475885263102E-02
  2.40655642564802E+01  -4.15531499424837E-02  -4.15531499424838E-02
  2.41201344702137E+01  -4.14591386807944E-02  -4.14591386807944E-02
  2.41747046839472E+01  -4.13655518474247E-02  -4.13655518474247E-02
  2.42292748976808E+01  -4.12723865746276E-02  -4.12723865746276E-02
  2.42838451114143E+01  -4.11796400204333E-02  -4.11796400204333E-02
  2.43384153251478E+01  -4.10873093683608E-02  -4.10873093683608E-02
  2.43929855388813E+01  -4.09953918271318E-02  -4.09953918271318E-02
  2.44475557526148E+01  -4.09038846303907E-02  -4.09038846303906E-02
  2.45021259663483E+01  -4.08127850364257E-02  -4.08127850364257E-02
  2.45566961800819E+01  -4.07220903278963E-02  -4.07220903278963E-02
  2.46112663938154E+01  -4.06317978115621E-02  -4.06317978115621E-02
  2.46658366075489E+01  -4.05419048180167E-02  -4.05419048180167E-02
  2.47204068212824E+01  -4.04524087014246E-02  -4.04524087014246E-02
  2.47749770350159E+01  -4.03633068392613E-02  -4.03633068392613E-02
  2.48295472487494E+01  -4.02745966320576E-02  -4.02745966320576E-02
  2.48841174624829E+01  -4.01862755031466E-02  -4.01862755031466E-02
  2.49386876762165E+01  -4.00983408984139E-02  -4.00983408984139E-02
  2.49932578899500E+01  -4.00107902860519E-02  -4.00107902860519E-02
  2.50478281036835E+01  -3.99236211563166E-02  -3.99236211563166E-02
  2.51023983174170E+01  -3.98368310212878E-02  -3.98368310212878E-02
  2.51569685311505E+01  -3.97504174146322E-02  -3.97504174146322E-02
  2.52115387448840E+01  -3.96643778913701E-02  -3.96643778913701E-02
  2.52661089586176E+01  -3.95787100276447E-02  -3.95787100276447E-02
  2.53206791723511E+01  -3.94934114204942E-02  -3.94934114204942E-02
  2.53752493860846E+01  -3.94084796876276E-02  -3.94084796876276E-02
  2.54298195998181E+01  -3.93239124672026E-02  -3.93239124672026E-02
  2.54843898135516E+01  -3.92397074176066E-02  -3.92397074176066E-02
  2.55389600272851E+01  -3.91558622172409E-02  -3.91558622172409E-02
  2.55935302410186E+01  -3.90723745643070E-02  -3.90723745643070E-02
  2.56481004547522E+01  -3.89892421765962E-02  -3.89892421765962E-02
  2.57026706684857E+01  -3.89064627912815E-02  -3.89064627912815E-02
  2.57572408822192E+01  -3.88240341647122E-02  -3.88240341647122E-02
  2.58118110959527E+01  -3.87419540722115E-02  -3.87419540722115E-02
  2.58663813096862E+01  -3.86602203078762E-02  -3.86602203078762E-02
  2.59209515234197E+01  -3.85788306843788E-02  -3.85788306843788E-02
  2.59755217371533E+01  -3.84977830327728E-02  -3.84977830327728E-02
  2.60300919508868E+01  -3.84170752023000E-02  -3.84170752023000E-02
  2.60846621646203E+01  -3.83367050601998E-02  -3.83367050601998E-02
  2.61392323783538E+01  -3.82566704915218E-02  -3.82566704915218E-02
  2.61938025920873E+01  -3.81769693989403E-02  -3.81769693989403E-02
  2.62483728058208E+01  -3.80975997025705E-02  -3.80975997025705E-02
  2.63029430195543E+01  -3.80185593397884E-02  -3.80185593397884E-02
  2.63575132332879E+01  -3.79398462650514E-02  -3.79398462650514E-02
  2.64120834470214E+01  -3.78614584497224E-02  -3.78614584497224E-02
  2.64666536607549E+01  -3.77833938818950E-02  -3.77833938818950E-02
  2.65212238744884E+01  -3.77056505662218E-02  -3.77056505662218E-02
  2.65757940882219E+01  -3.76282265237443E-02  -3.76282265237443E-02
  2.66303643019554E+01  -3.75511197917248E-02  -3.75511197917248E-02
  2.66849345156889E+01  -3.74743284234806E-02  -3.74743284234806E-02
  2.67395047294225E+01  -3.73978504882203E-02  -3.73978504882203E-02
  2.67940749431560E+01  -3.73216840708819E-02  -3.73216840708819E-02
  2.68486451568895E+01  -3.72458272719730E-02  -3.72458272719730E-02
  2.69032153706230E+01  -3.71702782074127E-02  -3.71702782074128E-02
  2.69577855843565E+01  -3.70950350083760E-02  -3.70950350083760E-02
  2.70123557980900E+01  -3.70200958211393E-02  -3.70200958211393E-02
  2.70669260118236E+01  -3.69454588069282E-02  -3.69454588069282E-02
  2.71214962255571E+01  -3.68711221417675E-02  -3.68711221417675E-02
  2.71760664392906E+01  -3.67970840163321E-02  -3.67970840163321E-02
  2.72306366530241E+01  -3.67233426358008E-02  -3.67233426358008E-02
  2.72852068667576E+01  -3.66498962197105E-02  -3.66498962197105E-02
  2.73397770804911E+01  -3.65767430018137E-02  -3.65767430018137E-02
  2.73943472942246E+01  -3.65038812299362E-02  -3.65038812299362E-02
  2.74489175079582E+01  -3.64313091658377E-02  -3.64313091658377E-02
  2.75034877216917E+01  -3.63590250850735E-02  -3.63590250850735E-02
  2.75580579354252E+01  -3.62870272768577E-02  -3.62870272768577E-02
  2.76126281491587E+01  -3.62153140439284E-02  -3.62153140439284E-02
  2.76671983628922E+01  -3.61438837024142E-02  -3.61438837024142E-02
  2.77217685766257E+01  -3.60727345817025E-02  -3.60727345817025E-02
  2.77763387903593E+01  -3.60018650243093E-02  -3.60018650243093E-02
  2.78309090040928E+01  -3.59312733857504E-02  -3.59312733857504E-02
  2.78854792178263E+01  -3.58609580344143E-02  -3.58609580344143E-02
  2.79400494315598E+01  -3.57909173514362E-02  -3.57909173514362E-02
  2.79946196452933E+01  -3.57211497305743E-02  -3.57211497305743E-02
  2.80491898590268E+01  -3.56516535780865E-02  -3.56516535780864E-02
  2.81037600727603E+01  -3.55824273126091E-02  -3.55824273126091E-02
  2.81583302864939E+01  -3.55134693650372E-02  -3.55134693650372E-02
  2.82129005002274E+01  -3.54447781784060E-02  -3.54447781784060E-02
  2.82674707139609E+01  -3.53763522077734E-02  -3.53763522077734E-02
  2.83220409276944E+01  -3.53081899201043E-02  -3.53081899201043E-02
  2.83766111414279E+01  -3.52402897941561E-02  -3.52402897941562E-02
  2.84311813551614E+01  -3.51726503203659E-02  -3.51726503203659E-02
  2.84857515688950E+01  -3.51052700007379E-02  -3.51052700007379E-02
  2.85403217826285E+01  -3.50381473487333E-02  -3.50381473487333E-02
  2.85948919963620E+01  -3.49712808891611E-02  -3.49712808891611E-02
  2.86494622100955E+01  -3.49046691580696E-02  -3.49046691580696E-02
  2.87040324238290E+01  -3.48383107026397E-02  -3.48383107026397E-02
  2.87586026375625E+01  -3.47722040810797E-02  -3.47722040810797E-02
  2.88131728512960E+01  -3.47063478625201E-02  -3.47063478625201E-02
  2.88677430650296E+01  -3.46407406269111E-02  -3.46407406269111E-02
  2.89223132787631E+01  -3.45753809649201E-02  -3.45753809649201E-02
  2.89768834924966E+01  -3.45102674778309E-02  -3.45102674778309E-02
  2.90314537062301E+01  -3.44453987774440E-02  -3.44453987774440E-02
  2.90860239199636E+01  -3.43807734859778E-02  -3.43807734859778E-02
  2.91405941336971E+01  -3.43163902359711E-02  -3.43163902359711E-02
  2.91951643474307E+01  -3.42522476701867E-02  -3.42522476701867E-02
  2.92497345611642E+01  -3.41883444415162E-02  -3.41883444415162E-02
  2.93043047748977E+01  -3.41246792128851E-02  -3.41246792128851E-02
  2.93588749886312E+01  -3.40612506571603E-02  -3.40612506571602E-02
  2.94134452023647E+01  -3.39980574570572E-02  -3.39980574570573E-02
  2.94680154160982E+01  -3.39350983050492E-02  -3.39350983050492E-02
  2.95225856298317E+01  -3.38723719032769E-02  -3.38723719032769E-02
  2.95771558435653E+01  -3.38098769634592E-02  -3.38098769634592E-02
  2.96317260572988E+01  -3.37476122068051E-02  -3.37476122068051E-02
  2.96862962710323E+01  -3.36855763639263E-02  -3.36855763639264E-02
  2.97408664847658E+01  -3.36237681747514E-02  -3.36237681747514E-02
  2.97954366984993E+01  -3.35621863884400E-02  -3.35621863884400E-02
  2.98500069122328E+01  -3.35008297632986E-02  -3.35008297632986E-02
  2.99045771259663E+01  -3.34396970666973E-02  -3.34396970666973E-02
  2.99591473396999E+01  -3.33787870749868E-02  -3.33787870749868E-02
  3.00137175534334E+01  -3.33180985734174E-02  -3.33180985734174E-02
  3.00682877671669E+01  -3.32576303560574E-02  -3.32576303560574E-02
  3.01228579809004E+01  -3.31973812257143E-02  -3.31973812257143E-02
  3.01774281946339E+01  -3.31373499938546E-02  -3.31373499938546E-02
  3.02319984083674E+01  -3.30775354805267E-02  -3.30775354805267E-02
  3.02865686221010E+01  -3.30179365142828E-02  -3.30179365142829E-02
  3.03411388358345E+01  -3.29585519321031E-02  -3.29585519321031E-02
  3.03957090495680E+01  -3.28993805793194E-02  -3.28993805793194E-02
  3.04502792633015E+01  -3.28404213095410E-02  -3.28404213095410E-02
  3.05048494770350E+01  -3.27816729845801E-02  -3.27816729845801E-02
  3.05594196907685E+01  -3.27231344743789E-02  -3.27231344743789E-02
  3.06139899045020E+01  -3.26648046569370E-02  -3.26648046569370E-02
  3.06685601182356E+01  -3.26066824182397E-02  -3.26066824182397E-02
  3.07231303319691E+01  -3.25487666521873E-02  -3.25487666521873E-02
  3.07777005457026E+01  -3.24910562605246E-02  -3.24910562605246E-02
  3.08322707594361E+01  -3.24335501527715E-02  -3.24335501527715E-02
  3.08868409731696E+01  -3.23762472461547E-02  -3.23762472461547E-02
  3.09414111869031E+01  -3.23191464655393E-02  -3.23191464655393E-02
  3.09959814006367E+01  -3.22622467433620E-02  -3.22622467433620E-02
  3.10505516143702E+01  -3.22055470195641E-02  -3.22055470195641E-02
  3.11051218281037E+01  -3.21490462415258E-02  -3.21490462415258E-02
  3.11596920418372E+01  -3.20927433640015E-02  -3.20927433640015E-02
  3.12142622555707E+01  -3.20366373490545E-02  -3.20366373490545E-02
  3.12688324693042E+01  -3.19807271659942E-02  -3.19807271659942E-02
  3.13234026830377E+01  -3.19250117913122E-02  -3.19250117913122E-02
  3.13779728967713E+01  -3.18694902086201E-02  -3.18694902086201E-02
  3.14325431105048E+01  -3.18141614085880E-02  -3.18141614085880E-02
  3.14871133242383E+01  -3.17590243888828E-02  -3.17590243888828E-02
  3.15416835379718E+01  -3.17040781541080E-02  -3.17040781541080E-02
  3.15962537517053E+01  -3.16493217157438E-02  -3.16493217157438E-02
  3.16508239654388E+01  -3.15947540920878E-02  -3.15947540920878E-02
  3.17053941791724E+01  -3.15403743081962E-02  -3.15403743081962E-02
  3.17599643929059E+01  -3.14861813958257E-02  -3.14861813958257E-02
  3.18145346066394E+01  -3.14321743933765E-02  -3.14321743933765E-02
  3.18691048203729E+01  -3.13783523458347E-02  -3.13783523458347E-02
  3.19236750341064E+01  -3.13247143047167E-02  -3.13247143047167E-02
  3.19782452478399E+01  -3.12712593280129E-02  -3.12712593280129E-02
  3.20328154615734E+01  -3.12179864801331E-02  -3.12179864801332E-02
  3.20873856753070E+01  -3.11648948318515E-02  -3.11648948318515E-02
  3.21419558890405E+01  -3.11119834602527E-02  -3.11119834602527E-02
  3.21965261027740E+01  -3.10592514486786E-02  -3.10592514486786E-02
  3.22510963165075E+01  -3.10066978866748E-02  -3.10066978866748E-02
  3.23056665302410E+01  -3.09543218699391E-02  -3.09543218699391E-02
  3.23602367439745E+01  -3.09021225002688E-02  -3.09021225002688E-02
  3.24148069577081E+01  -3.08500988855097E-02  -3.08500988855097E-02
  3.24693771714416E+01  -3.07982501395053E-02  -3.07982501395053E-02
  3.25239473851751E+01  -3.07465753820465E-02  -3.07465753820465E-02
  3.25785175989086E+01  -3.06950737388217E-02  -3.06950737388217E-02
  3.26330878126421E+01  -3.06437443413675E-02  -3.06437443413675E-02
  3.26876580263756E+01  -3.05925863270199E-02  -3.05925863270199E-02
  3.27422282401091E+01  -3.05415988388659E-02  -3.05415988388659E-02
  3.27967984538427E+01  -3.04907810256959E-02  -3.04907810256959E-02
  3.28513686675762E+01  -3.04401320419562E-02  -3.04401320419562E-02
  3.29059388813097E+01  -3.03896510477017E-02  -3.03896510477017E-02
  3.29605090950432E+01  -3.03393372085502E-02  -3.03393372085501E-02
  3.30150793087767E+01  -3.02891896956358E-02  -3.02891896956358E-02
  3.30696495225102E+01  -3.02392076855640E-02  -3.02392076855640E-02
  3.31242197362438E+01  -3.01893903603659E-02  -3.01893903603659E-02
  3.31787899499773E+01  -3.01397369074542E-02  -3.01397369074542E-02
  3.32333601637108E+01  -3.00902465195786E-02  -3.00902465195786E-02
  3.32879303774443E+01  -3.00409183947823E-02  -3.00409183947823E-02
  3.33425005911778E+01  -2.99917517363588E-02  -2.99917517363588E-02
  3.33970708049113E+01  -2.99427457528084E-02  -2.99427457528084E-02
  3.34516410186448E+01  -2.98938996577965E-02  -2.98938996577965E-02
  3.35062112323784E+01  -2.98452126701112E-02  -2.98452126701112E-02
  3.35607814461119E+01  -2.97966840136213E-02  -2.97966840136213E-02
  3.36153516598454E+01  -2.97483129172357E-02  -2.97483129172357E-02
  3.36699218735789E+01  -2.97000986148622E-02  -2.97000986148622E-02
  3.37244920873124E+01  -2.96520403453671E-02  -2.96520403453671E-02
  3.37790623010459E+01  -2.96041373525350E-02  -2.96041373525350E-02
  3.38336325147794E+01  -2.95563888850295E-02  -2.95563888850295E-02
  3.38882027285130E+01  -2.95087941963537E-02  -2.95087941963537E-02
  3.39427729422465E+01  -2.94613525448111E-02  -2.94613525448111E-02
  3.39973431559800E+01  -2.94140631934676E-02  -2.94140631934676E-02
  3.40519133697135E+01  -2.93669254101128E-02  -2.93669254101128E-02
  3.41064835834470E+01  -2.93199384672225E-02  -2.93199384672225E-02
  3.41610537971805E+01  -2.92731016419211E-02  -2.92731016419211E-02
  3.42156240109141E+01  -2.92264142159448E-02  -2.92264142159448E-02
  3.42701942246476E+01  -2.91798754756046E-02  -2.91798754756046E-02
  3.43247644383811E+01  -2.91334847117501E-02  -2.91334847117501E-02
  3.43793346521146E+01  -2.90872412197335E-02  -2.90872412197335E-02
  3.44339048658481E+01  -2.90411442993737E-02  -2.90411442993737E-02
  3.44884750795816E+01  -2.89951932549211E-02  -2.89951932549211E-02
  3.45430452933151E+01  -2.89493873950228E-02  -2.89493873950228E-02
  3.45976155070487E+01  -2.89037260326876E-02  -2.89037260326876E-02
  3.46521857207822E+01  -2.88582084852519E-02  -2.88582084852519E-02
  3.47067559345157E+01  -2.88128340743453E-02  -2.88128340743453E-02
  3.47613261482492E+01  -2.87676021258575E-02  -2.87676021258575E-02
  3.48158963619827E+01  -2.87225119699044E-02  -2.87225119699044E-02
  3.48704665757162E+01  -2.86775629407953E-02  -2.86775629407953E-02
  3.49250367894498E+01  -2.86327543769999E-02  -2.86327543769999E-02
  3.49796070031833E+01  -2.85880856211162E-02  -2.85880856211162E-02
  3.50341772169168E+01  -2.85435560198381E-02  -2.85435560198381E-02
  3.50887474306503E+01  -2.84991649239235E-02  -2.84991649239235E-02
  3.51433176443838E+01  -2.84549116881629E-02  -2.84549116881629E-02
  3.51978878581173E+01  -2.84107956713482E-02  -2.84107956713482E-02
  3.52524580718508E+01  -2.83668162362415E-02  -2.83668162362415E-02
  3.53070282855844E+01  -2.83229727495444E-02  -2.83229727495444E-02
  3.53615984993179E+01  -2.82792645818681E-02  -2.82792645818681E-02
  3.54161687130514E+01  -2.82356911077026E-02  -2.82356911077026E-02
  3.54707389267849E+01  -2.81922517053873E-02  -2.81922517053873E-02
  3.55253091405184E+01  -2.81489457570814E-02  -2.81489457570814E-02
  3.55798793542519E+01  -2.81057726487343E-02  -2.81057726487343E-02
  3.56344495679854E+01  -2.80627317700570E-02  -2.80627317700570E-02
  3.56890197817190E+01  -2.80198225144931E-02  -2.80198225144931E-02
  3.57435899954525E+01  -2.79770442791904E-02  -2.79770442791904E-02
  3.57981602091860E+01  -2.79343964649724E-02  -2.79343964649724E-02
  3.58527304229195E+01  -2.78918784763107E-02  -2.78918784763107E-02
  3.59073006366530E+01  -2.78494897212973E-02  -2.78494897212973E-02
  3.59618708503865E+01  -2.78072296116166E-02  -2.78072296116166E-02
  3.60164410641201E+01  -2.77650975625187E-02  -2.77650975625187E-02
  3.60710112778536E+01  -2.77230929927925E-02  -2.77230929927925E-02
  3.61255814915871E+01  -2.76812153247382E-02  -2.76812153247382E-02
  3.61801517053206E+01  -2.76394639841419E-02  -2.76394639841419E-02
  3.62347219190541E+01  -2.75978384002486E-02  -2.75978384002486E-02
  3.62892921327876E+01  -2.75563380057362E-02  -2.75563380057362E-02
  3.63438623465211E+01  -2.75149622366903E-02  -2.75149622366903E-02
  3.63984325602547E+01  -2.74737105325780E-02  -2.74737105325780E-02
  3.64530027739882E+01  -2.74325823362231E-02  -2.74325823362231E-02
  3.65075729877217E+01  -2.73915770937806E-02  -2.73915770937806E-02
  3.65621432014552E+01  -2.73506942547120E-02  -2.73506942547121E-02
  3.66167134151887E+01  -2.73099332717610E-02  -2.73099332717610E-02
  3.66712836289222E+01  -2.72692936009284E-02  -2.72692936009284E-02
  3.67258538426558E+01  -2.72287747014485E-02  -2.72287747014485E-02
  3.67804240563893E+01  -2.71883760357648E-02  -2.71883760357648E-02
  3.68349942701228E+01  -2.71480970695063E-02  -2.71480970695063E-02
  3.68895644838563E+01  -2.71079372714639E-02  -2.71079372714639E-02
  3.69441346975898E+01  -2.70678961135673E-02  -2.70678961135674E-02
  3.69987049113233E+01  -2.70279730708616E-02  -2.70279730708616E-02
  3.70532751250568E+01  -2.69881676214841E-02  -2.69881676214841E-02
  3.71078453387904E+01  -2.69484792466422E-02  -2.69484792466422E-02
  3.71624155525239E+01  -2.69089074305905E-02  -2.69089074305905E-02
  3.72169857662574E+01  -2.68694516606083E-02  -2.68694516606083E-02
  3.72715559799909E+01  -2.68301114269779E-02  -2.68301114269779E-02
  3.73261261937244E+01  -2.67908862229622E-02  -2.67908862229622E-02
  3.73806964074579E+01  -2.67517755447832E-02  -2.67517755447832E-02
  3.74352666211915E+01  -2.67127788916005E-02  -2.67127788916005E-02
  3.74898368349250E+01  -2.66738957654896E-02  -2.66738957654896E-02
  3.75444070486585E+01  -2.66351256714209E-02  -2.66351256714209E-02
  3.75989772623920E+01  -2.65964681172389E-02  -2.65964681172389E-02
  3.76535474761255E+01  -2.65579226136410E-02  -2.65579226136410E-02
  3.77081176898590E+01  -2.65194886741571E-02  -2.65194886741571E-02
  3.77626879035925E+01  -2.64811658151290E-02  -2.64811658151290E-02
  3.78172581173261E+01  -2.64429535556902E-02  -2.64429535556902E-02
  3.78718283310596E+01  -2.64048514177457E-02  -2.64048514177457E-02
  3.79263985447931E+01  -2.63668589259522E-02  -2.63668589259522E-02
  3.79809687585266E+01  -2.63289756076983E-02  -2.63289756076983E-02
  3.80355389722601E+01  -2.62912009930848E-02  -2.62912009930848E-02
  3.80901091859936E+01  -2.62535346149051E-02  -2.62535346149051E-02
  3.81446793997272E+01  -2.62159760086266E-02  -2.62159760086266E-02
  3.81992496134607E+01  -2.61785247123708E-02  -2.61785247123708E-02
  3.82538198271942E+01  -2.61411802668949E-02  -2.61411802668949E-02
  3.83083900409277E+01  -2.61039422155728E-02  -2.61039422155728E-02
  3.83629602546612E+01  -2.60668101043766E-02  -2.60668101043766E-02
  3.84175304683947E+01  -2.60297834818581E-02  -2.60297834818581E-02
  3.84721006821282E+01  -2.59928618991304E-02  -2.59928618991304E-02
  3.85266708958618E+01  -2.59560449098500E-02  -2.59560449098500E-02
  3.85812411095953E+01  -2.59193320701987E-02  -2.59193320701987E-02
  3.86358113233288E+01  -2.58827229388655E-02  -2.58827229388655E-02
  3.86903815370623E+01  -2.58462170770293E-02  -2.58462170770293E-02
  3.87449517507958E+01  -2.58098140483414E-02  -2.58098140483414E-02
  3.87995219645293E+01  -2.57735134189077E-02  -2.57735134189077E-02
  3.88540921782629E+01  -2.57373147572717E-02  -2.57373147572717E-02
  3.89086623919964E+01  -2.57012176343976E-02  -2.57012176343976E-02
  3.89632326057299E+01  -2.56652216236530E-02  -2.56652216236530E-02
  3.90178028194634E+01  -2.56293263007923E-02  -2.56293263007923E-02
  3.90723730331969E+01  -2.55935312439399E-02  -2.55935312439399E-02
  3.91269432469304E+01  -2.55578360335739E-02  -2.55578360335739E-02
  3.91815134606639E+01  -2.55222402525095E-02  -2.55222402525095E-02
  3.92360836743975E+01  -2.54867434858828E-02  -2.54867434858827E-02
  3.92906538881310E+01  -2.54513453211346E-02  -2.54513453211346E-02
  3.93452241018645E+01  -2.54160453479947E-02  -2.54160453479947E-02
  3.93997943155980E+01  -2.53808431584657E-02  -2.53808431584657E-02
  3.94543645293315E+01  -2.53457383468075E-02  -2.53457383468075E-02
  3.95089347430650E+01  -2.53107305095218E-02  -2.53107305095217E-02
  3.95635049567985E+01  -2.52758192453361E-02  -2.52758192453361E-02
  3.96180751705321E+01  -2.52410041551893E-02  -2.52410041551893E-02
  3.96726453842656E+01  -2.52062848422154E-02  -2.52062848422154E-02
  3.97272155979991E+01  -2.51716609117294E-02  -2.51716609117294E-02
  3.97817858117326E+01  -2.51371319712117E-02  -2.51371319712117E-02
  3.98363560254661E+01  -2.51026976302936E-02  -2.51026976302936E-02
  3.98909262391996E+01  -2.50683575007423E-02  -2.50683575007423E-02
  3.99454964529332E+01  -2.50341111964468E-02  -2.50341111964468E-02
  4.00000666666667E+01  -2.49999583334028E-02  -2.49999583334028E-02
  4.00546368804002E+01  -2.49658985296987E-02  -2.49658985296987E-02
  4.01092070941337E+01  -2.49319314055016E-02  -2.49319314055016E-02
  4.01637773078672E+01  -2.48980565830426E-02  -2.48980565830426E-02
  4.02183475216007E+01  -2.48642736866032E-02  -2.48642736866032E-02
  4.02729177353342E+01  -2.48305823425014E-02  -2.48305823425014E-02
  4.03274879490678E+01  -2.47969821790776E-02  -2.47969821790776E-02
  4.03820581628013E+01  -2.47634728266815E-02  -2.47634728266815E-02
  4.04366283765348E+01  -2.47300539176579E-02  -2.47300539176579E-02
  4.04911985902683E+01  -2.46967250863337E-02  -2.46967250863337E-02
  4.05457688040018E+01  -2.46634859690045E-02  -2.46634859690045E-02
  4.06003390177353E+01  -2.46303362039212E-02  -2.46303362039212E-02
  4.06549092314688E+01  -2.45972754312769E-02  -2.45972754312769E-02
  4.07094794452024E+01  -2.45643032931940E-02  -2.45643032931940E-02
  4.07640496589359E+01  -2.45314194337115E-02  -2.45314194337115E-02
  4.08186198726694E+01  -2.44986234987715E-02  -2.44986234987715E-02
  4.08731900864029E+01  -2.44659151362072E-02  -2.44659151362072E-02
  4.09277603001364E+01  -2.44332939957300E-02  -2.44332939957300E-02
  4.09823305138699E+01  -2.44007597289169E-02  -2.44007597289169E-02
  4.10369007276035E+01  -2.43683119891983E-02  -2.43683119891983E-02
  4.10914709413370E+01  -2.43359504318456E-02  -2.43359504318456E-02
  4.11460411550705E+01  -2.43036747139589E-02  -2.43036747139589E-02
  4.12006113688040E+01  -2.42714844944552E-02  -2.42714844944552E-02
  4.12551815825375E+01  -2.42393794340559E-02  -2.42393794340559E-02
  4.13097517962710E+01  -2.42073591952753E-02  -2.42073591952753E-02
  4.13643220100045E+01  -2.41754234424086E-02  -2.41754234424085E-02
  4.14188922237381E+01  -2.41435718415201E-02  -2.41435718415201E-02
  4.14734624374716E+01  -2.41118040604320E-02  -2.41118040604320E-02
  4.15280326512051E+01  -2.40801197687120E-02  -2.40801197687120E-02
  4.15826028649386E+01  -2.40485186376626E-02  -2.40485186376626E-02
